Test time;Standard force;Strain;Nominal strain;LE Channel
5.489006e+001;5.018510e+001;2.902005e-001;2.665677e+000;2.116849e+002
5.495006e+001;4.900980e+001;2.872005e-001;2.635664e+000;2.116549e+002
5.502006e+001;4.788182e+001;2.836005e-001;2.600999e+000;2.116202e+002
5.510006e+001;4.672229e+001;2.794005e-001;2.560711e+000;2.115799e+002
5.517006e+001;4.564163e+001;2.758005e-001;2.525943e+000;2.115451e+002
5.525006e+001;4.463197e+001;2.716005e-001;2.485780e+000;2.115050e+002
5.531006e+001;4.344089e+001;2.686005e-001;2.455972e+000;2.114752e+002
5.538006e+001;4.236813e+001;2.647005e-001;2.421018e+000;2.114402e+002
5.547006e+001;4.131114e+001;2.599005e-001;2.375894e+000;2.113951e+002
5.553006e+001;4.030148e+001;2.569005e-001;2.345963e+000;2.113652e+002
5.560006e+001;3.922083e+001;2.533005e-001;2.310719e+000;2.113299e+002
5.571006e+001;3.807708e+001;2.476005e-001;2.256045e+000;2.112752e+002
5.577006e+001;3.706741e+001;2.446005e-001;2.225824e+000;2.112450e+002
5.585006e+001;3.589211e+001;2.404005e-001;2.185909e+000;2.112051e+002
5.592006e+001;3.466159e+001;2.368005e-001;2.150769e+000;2.111700e+002
5.600006e+001;3.338374e+001;2.326005e-001;2.110915e+000;2.111301e+002
5.604006e+001;3.232675e+001;2.305005e-001;2.090989e+000;2.111102e+002
5.612006e+001;3.124610e+001;2.263005e-001;2.050680e+000;2.110699e+002
5.620006e+001;3.018911e+001;2.224005e-001;2.010889e+000;2.110301e+002
5.625006e+001;2.906113e+001;2.197005e-001;1.985692e+000;2.110049e+002
5.632006e+001;2.805147e+001;2.158005e-001;1.950882e+000;2.109701e+002
5.639006e+001;2.698660e+001;2.125005e-001;1.916052e+000;2.109353e+002
5.646006e+001;2.594538e+001;2.086005e-001;1.880705e+000;2.108999e+002
5.654006e+001;2.484896e+001;2.047005e-001;1.840872e+000;2.108601e+002
5.660006e+001;2.362632e+001;2.014005e-001;1.810755e+000;2.108300e+002
5.669006e+001;2.256145e+001;1.969005e-001;1.765920e+000;2.107851e+002
5.674006e+001;2.148868e+001;1.942005e-001;1.740950e+000;2.107601e+002
5.683006e+001;2.045536e+001;1.894005e-001;1.695867e+000;2.107151e+002
5.689006e+001;1.984010e+001;1.864005e-001;1.666080e+000;2.106853e+002
5.692006e+001;1.953247e+001;1.849005e-001;1.650742e+000;2.106699e+002
5.693006e+001;1.958768e+001;1.843005e-001;1.646257e+000;2.106655e+002
5.694006e+001;1.961135e+001;1.840005e-001;1.642722e+000;2.106619e+002
5.699006e+001;1.945359e+001;1.831005e-001;1.637327e+000;2.106565e+002
5.708006e+001;2.049480e+001;1.825005e-001;1.633462e+000;2.106527e+002
5.718006e+001;2.167010e+001;1.825005e-001;1.633379e+000;2.106526e+002
5.723006e+001;2.277442e+001;1.825005e-001;1.642949e+000;2.106621e+002
5.726006e+001;2.379986e+001;1.837005e-001;1.656572e+000;2.106758e+002
5.729006e+001;2.489628e+001;1.849005e-001;1.671330e+000;2.106905e+002
5.732006e+001;2.603215e+001;1.861005e-001;1.685883e+000;2.107051e+002
5.736006e+001;2.738099e+001;1.879005e-001;1.705954e+000;2.107252e+002
5.740006e+001;2.855630e+001;1.894005e-001;1.726211e+000;2.107454e+002
5.743006e+001;2.962906e+001;1.909005e-001;1.741136e+000;2.107603e+002
5.746006e+001;3.075704e+001;1.924005e-001;1.756267e+000;2.107755e+002
5.750006e+001;3.199545e+001;1.939005e-001;1.776007e+000;2.107952e+002
5.753006e+001;3.325753e+001;1.954005e-001;1.790994e+000;2.108102e+002
5.756006e+001;3.432240e+001;1.966005e-001;1.805918e+000;2.108251e+002
5.759006e+001;3.544249e+001;1.981005e-001;1.821049e+000;2.108402e+002
5.762006e+001;3.668090e+001;1.996005e-001;1.836097e+000;2.108553e+002
5.767006e+001;3.787988e+001;2.017005e-001;1.860964e+000;2.108802e+002
5.772006e+001;3.896053e+001;2.041005e-001;1.885872e+000;2.109051e+002
5.777006e+001;4.020683e+001;2.065005e-001;1.911111e+000;2.109303e+002
5.781006e+001;4.123226e+001;2.086005e-001;1.931224e+000;2.109504e+002
5.785006e+001;4.249434e+001;2.104005e-001;1.951027e+000;2.109702e+002
5.790006e+001;4.364598e+001;2.128005e-001;1.975935e+000;2.109951e+002
5.794006e+001;4.473452e+001;2.149005e-001;1.996006e+000;2.110152e+002
5.800006e+001;4.603603e+001;2.179005e-001;2.025958e+000;2.110452e+002
5.805006e+001;4.713246e+001;2.203005e-001;2.050970e+000;2.110702e+002
5.809006e+001;4.828410e+001;2.224005e-001;2.071331e+000;2.110905e+002
5.814006e+001;4.938053e+001;2.248005e-001;2.096218e+000;2.111154e+002
5.818006e+001;5.044540e+001;2.269005e-001;2.116000e+000;2.111352e+002
5.822006e+001;5.150239e+001;2.290005e-001;2.135803e+000;2.111550e+002
5.826006e+001;5.270925e+001;2.311005e-001;2.156122e+000;2.111753e+002
5.832006e+001;5.376624e+001;2.341005e-001;2.186012e+000;2.112052e+002
5.836006e+001;5.488633e+001;2.362005e-001;2.205959e+000;2.112252e+002
5.841006e+001;5.605375e+001;2.386005e-001;2.231033e+000;2.112502e+002
5.844006e+001;5.707130e+001;2.401005e-001;2.246143e+000;2.112653e+002
5.851006e+001;5.821505e+001;2.437005e-001;2.281056e+000;2.113003e+002
5.856006e+001;5.922471e+001;2.464005e-001;2.305820e+000;2.113250e+002
5.864006e+001;6.027381e+001;2.503005e-001;2.346148e+000;2.113653e+002
5.868006e+001;6.133868e+001;2.527005e-001;2.365972e+000;2.113852e+002
5.874006e+001;6.246666e+001;2.557005e-001;2.395924e+000;2.114151e+002
5.880006e+001;6.370507e+001;2.587005e-001;2.426248e+000;2.114454e+002
5.886006e+001;6.474628e+001;2.617005e-001;2.455952e+000;2.114752e+002
5.891006e+001;6.587427e+001;2.644005e-001;2.480922e+000;2.115001e+002
5.899006e+001;6.708901e+001;2.686005e-001;2.521106e+000;2.115403e+002
5.905006e+001;6.809078e+001;2.719005e-001;2.550975e+000;2.115702e+002
5.910006e+001;6.928976e+001;2.743005e-001;2.576318e+000;2.115955e+002
5.917006e+001;7.063071e+001;2.779005e-001;2.611148e+000;2.116303e+002
5.922006e+001;7.165614e+001;2.806005e-001;2.636015e+000;2.116552e+002
5.928006e+001;7.269736e+001;2.836005e-001;2.666153e+000;2.116854e+002
5.932006e+001;7.391210e+001;2.857005e-001;2.686183e+000;2.117054e+002
5.938006e+001;7.497697e+001;2.890005e-001;2.715907e+000;2.117351e+002
5.943006e+001;7.609707e+001;2.914005e-001;2.741146e+000;2.117603e+002
5.948006e+001;7.716194e+001;2.941005e-001;2.766303e+000;2.117855e+002
5.956006e+001;7.831359e+001;2.983005e-001;2.806032e+000;2.118252e+002
5.963006e+001;7.933114e+001;3.019005e-001;2.841027e+000;2.118602e+002
5.970006e+001;8.037234e+001;3.055005e-001;2.876023e+000;2.118952e+002
5.978006e+001;8.157921e+001;3.097005e-001;2.916331e+000;2.119355e+002
5.985006e+001;8.291227e+001;3.133005e-001;2.951161e+000;2.119704e+002
5.993006e+001;8.400081e+001;3.175005e-001;2.990932e+000;2.120101e+002
6.000006e+001;8.505780e+001;3.211005e-001;3.026196e+000;2.120454e+002
6.010006e+001;8.625677e+001;3.265005e-001;3.075951e+000;2.120951e+002
6.015006e+001;8.738475e+001;3.292005e-001;3.101252e+000;2.121205e+002
6.023006e+001;8.851273e+001;3.331005e-001;3.141084e+000;2.121603e+002
6.029006e+001;8.957760e+001;3.364005e-001;3.171119e+000;2.121903e+002
6.035006e+001;9.064248e+001;3.397005e-001;3.201071e+000;2.122203e+002
6.044006e+001;9.171524e+001;3.442005e-001;3.245968e+000;2.122652e+002
6.048006e+001;9.280378e+001;3.463005e-001;3.266122e+000;2.122853e+002
6.054006e+001;9.386077e+001;3.496005e-001;3.296074e+000;2.123153e+002
6.061006e+001;9.490198e+001;3.532005e-001;3.330925e+000;2.123501e+002
6.065006e+001;9.591164e+001;3.553005e-001;3.350996e+000;2.123702e+002
6.073006e+001;9.692918e+001;3.595005e-001;3.390953e+000;2.124102e+002
6.079006e+001;9.796251e+001;3.625005e-001;3.421318e+000;2.124405e+002
6.087006e+001;9.899583e+001;3.667005e-001;3.461109e+000;2.124803e+002
6.096006e+001;1.000844e+002;3.715005e-001;3.506089e+000;2.125253e+002
6.105006e+001;1.011256e+002;3.763005e-001;3.551027e+000;2.125702e+002
6.113006e+001;1.021668e+002;3.805005e-001;3.591315e+000;2.126105e+002
6.121006e+001;1.033105e+002;3.847005e-001;3.631106e+000;2.126503e+002
6.127006e+001;1.045016e+002;3.880005e-001;3.660789e+000;2.126800e+002
6.136006e+001;1.057164e+002;3.925005e-001;3.706161e+000;2.127254e+002
6.145006e+001;1.068601e+002;3.973005e-001;3.750955e+000;2.127702e+002
6.152006e+001;1.079960e+002;4.012005e-001;3.786302e+000;2.128055e+002
6.160006e+001;1.091161e+002;4.054005e-001;3.825907e+000;2.128451e+002
6.169006e+001;1.102362e+002;4.102005e-001;3.871114e+000;2.128903e+002
6.176006e+001;1.114509e+002;4.138005e-001;3.906027e+000;2.129252e+002
6.183006e+001;1.126578e+002;4.174005e-001;3.941126e+000;2.129603e+002
6.190006e+001;1.138094e+002;4.213005e-001;3.976018e+000;2.129952e+002
6.196006e+001;1.148901e+002;4.243005e-001;4.005908e+000;2.130251e+002
6.203006e+001;1.158997e+002;4.282005e-001;4.041173e+000;2.130604e+002
6.211006e+001;1.170908e+002;4.324005e-001;4.081026e+000;2.131002e+002
6.218006e+001;1.182188e+002;4.363005e-001;4.116208e+000;2.131354e+002
6.224006e+001;1.192837e+002;4.393005e-001;4.145994e+000;2.131652e+002
6.236006e+001;1.203091e+002;4.456005e-001;4.206043e+000;2.132252e+002
6.244006e+001;1.213582e+002;4.498005e-001;4.245999e+000;2.132652e+002
6.254006e+001;1.224625e+002;4.552005e-001;4.296291e+000;2.133155e+002
6.261006e+001;1.236931e+002;4.591005e-001;4.331018e+000;2.133502e+002
6.268006e+001;1.248841e+002;4.627005e-001;4.366014e+000;2.133852e+002
6.279006e+001;1.260200e+002;4.684005e-001;4.420957e+000;2.134402e+002
6.287006e+001;1.271559e+002;4.729005e-001;4.461327e+000;2.134805e+002
6.295006e+001;1.281655e+002;4.768005e-001;4.500994e+000;2.135202e+002
6.306006e+001;1.292225e+002;4.828005e-001;4.556020e+000;2.135752e+002
6.313006e+001;1.303820e+002;4.867005e-001;4.590974e+000;2.136102e+002
6.321006e+001;1.315731e+002;4.909005e-001;4.631365e+000;2.136506e+002
6.328006e+001;1.326617e+002;4.945005e-001;4.666009e+000;2.136852e+002
6.338006e+001;1.337108e+002;4.999005e-001;4.716115e+000;2.137353e+002
6.341006e+001;1.338764e+002;5.014005e-001;4.730750e+000;2.137499e+002
6.355006e+001;1.326774e+002;5.032005e-001;4.744413e+000;2.137636e+002
6.367006e+001;1.316205e+002;5.035005e-001;4.744537e+000;2.137637e+002
6.372006e+001;1.304609e+002;5.035005e-001;4.740010e+000;2.137592e+002
6.377006e+001;1.294276e+002;5.017005e-001;4.718347e+000;2.137375e+002
6.381006e+001;1.282050e+002;5.002005e-001;4.698483e+000;2.137177e+002
6.385006e+001;1.269350e+002;4.984005e-001;4.678556e+000;2.136978e+002
6.389006e+001;1.259017e+002;4.969005e-001;4.658795e+000;2.136780e+002
6.393006e+001;1.246712e+002;4.951005e-001;4.638847e+000;2.136580e+002
6.397006e+001;1.234328e+002;4.933005e-001;4.618776e+000;2.136380e+002
6.401006e+001;1.222811e+002;4.915005e-001;4.598746e+000;2.136179e+002
6.406006e+001;1.210506e+002;4.888005e-001;4.573776e+000;2.135930e+002
6.411006e+001;1.200330e+002;4.867005e-001;4.548764e+000;2.135680e+002
6.416006e+001;1.188972e+002;4.843005e-001;4.523608e+000;2.135428e+002
6.420006e+001;1.177850e+002;4.822005e-001;4.503537e+000;2.135227e+002
6.424006e+001;1.166175e+002;4.804005e-001;4.483796e+000;2.135030e+002
6.429006e+001;1.154975e+002;4.780005e-001;4.458888e+000;2.134781e+002
6.433006e+001;1.143300e+002;4.759005e-001;4.438568e+000;2.134578e+002
6.437006e+001;1.130916e+002;4.738005e-001;4.418497e+000;2.134377e+002
6.441006e+001;1.117901e+002;4.720005e-001;4.398757e+000;2.134180e+002
6.445006e+001;1.106858e+002;4.699005e-001;4.378809e+000;2.133980e+002
6.450006e+001;1.096604e+002;4.675005e-001;4.353570e+000;2.133728e+002
6.454006e+001;1.086034e+002;4.651005e-001;4.333499e+000;2.133527e+002
6.459006e+001;1.074912e+002;4.627005e-001;4.308756e+000;2.133280e+002
6.463006e+001;1.061660e+002;4.606005e-001;4.288891e+000;2.133081e+002
6.470006e+001;1.050696e+002;4.570005e-001;4.253565e+000;2.132728e+002
6.476006e+001;1.039495e+002;4.540005e-001;4.223882e+000;2.132431e+002
6.481006e+001;1.026322e+002;4.513005e-001;4.198808e+000;2.132180e+002
6.486006e+001;1.016146e+002;4.486005e-001;4.173590e+000;2.131928e+002
6.493006e+001;1.004788e+002;4.450005e-001;4.138739e+000;2.131579e+002
6.498006e+001;9.931136e+001;4.423005e-001;4.113831e+000;2.131330e+002
6.505006e+001;9.818337e+001;4.387005e-001;4.078504e+000;2.130977e+002
6.512006e+001;9.701595e+001;4.351005e-001;4.043736e+000;2.130629e+002
6.517006e+001;9.599052e+001;4.324005e-001;4.018559e+000;2.130378e+002
6.521006e+001;9.486254e+001;4.300005e-001;3.998549e+000;2.130177e+002
6.526006e+001;9.377400e+001;4.276005e-001;3.973745e+000;2.129929e+002
6.530006e+001;9.269335e+001;4.255005e-001;3.953818e+000;2.129730e+002
6.536006e+001;9.152593e+001;4.222005e-001;3.923701e+000;2.129429e+002
6.543006e+001;9.040584e+001;4.183005e-001;3.888747e+000;2.129079e+002
6.548006e+001;8.933308e+001;4.159005e-001;3.863879e+000;2.128831e+002
6.553006e+001;8.822087e+001;4.132005e-001;3.838620e+000;2.128578e+002
6.559006e+001;8.716389e+001;4.102005e-001;3.808813e+000;2.128280e+002
6.566006e+001;8.610690e+001;4.063005e-001;3.773817e+000;2.127930e+002
6.572006e+001;8.504991e+001;4.033005e-001;3.743514e+000;2.127627e+002
6.577006e+001;8.390616e+001;4.006005e-001;3.718791e+000;2.127380e+002
6.584006e+001;8.286494e+001;3.970005e-001;3.683548e+000;2.127027e+002
6.590005e+001;8.161864e+001;3.937005e-001;3.653513e+000;2.126727e+002
6.598006e+001;8.057743e+001;3.895005e-001;3.613846e+000;2.126330e+002
6.605006e+001;7.952045e+001;3.859005e-001;3.578623e+000;2.125978e+002
6.612006e+001;7.847923e+001;3.823005e-001;3.543875e+000;2.125631e+002
6.618006e+001;7.747746e+001;3.790005e-001;3.513530e+000;2.125327e+002
6.623006e+001;7.644414e+001;3.766005e-001;3.488560e+000;2.125078e+002
6.629006e+001;7.516629e+001;3.733005e-001;3.458753e+000;2.124780e+002
6.636006e+001;7.387267e+001;3.697005e-001;3.423509e+000;2.124427e+002
6.640005e+001;7.280779e+001;3.676005e-001;3.403521e+000;2.124227e+002
6.648006e+001;7.175869e+001;3.634005e-001;3.363750e+000;2.123829e+002
6.653006e+001;7.059916e+001;3.607005e-001;3.338573e+000;2.123578e+002
6.659006e+001;6.954217e+001;3.574005e-001;3.308683e+000;2.123279e+002
6.665005e+001;6.841419e+001;3.544005e-001;3.278835e+000;2.122980e+002
6.671006e+001;6.731776e+001;3.511005e-001;3.248676e+000;2.122679e+002
6.679006e+001;6.624500e+001;3.469005e-001;3.208864e+000;2.122281e+002
6.684006e+001;6.521168e+001;3.445005e-001;3.183832e+000;2.122030e+002
6.691006e+001;6.409947e+001;3.409005e-001;3.148526e+000;2.121677e+002
6.700006e+001;6.294783e+001;3.361005e-001;3.103877e+000;2.121231e+002
6.704006e+001;6.190662e+001;3.340005e-001;3.083558e+000;2.121028e+002
6.712006e+001;6.088118e+001;3.298005e-001;3.043746e+000;2.120629e+002
6.721006e+001;5.978476e+001;3.253005e-001;2.998621e+000;2.120178e+002
6.727006e+001;5.861734e+001;3.220005e-001;2.968711e+000;2.119879e+002
6.735006e+001;5.759979e+001;3.178005e-001;2.928858e+000;2.119481e+002
6.743006e+001;5.655858e+001;3.136005e-001;2.888653e+000;2.119079e+002
6.749006e+001;5.552525e+001;3.106005e-001;2.858722e+000;2.118779e+002
6.756006e+001;5.433417e+001;3.067005e-001;2.823602e+000;2.118428e+002
6.762006e+001;5.309576e+001;3.037005e-001;2.793816e+000;2.118130e+002
6.769006e+001;5.201511e+001;3.001005e-001;2.758861e+000;2.117781e+002
6.775006e+001;5.091868e+001;2.968005e-001;2.728537e+000;2.117477e+002
6.781006e+001;4.985381e+001;2.938005e-001;2.698875e+000;2.117181e+002
6.789006e+001;4.875738e+001;2.896005e-001;2.658608e+000;2.116778e+002
6.796006e+001;4.762940e+001;2.860005e-001;2.623840e+000;2.116430e+002
6.802006e+001;4.651720e+001;2.830005e-001;2.593888e+000;2.116131e+002
6.810006e+001;4.528667e+001;2.788005e-001;2.553559e+000;2.115728e+002
6.818006e+001;4.425335e+001;2.746005e-001;2.513871e+000;2.115331e+002
6.826006e+001;4.325158e+001;2.704005e-001;2.473563e+000;2.114928e+002
6.832006e+001;4.205261e+001;2.674005e-001;2.443735e+000;2.114629e+002
6.840005e+001;4.101929e+001;2.632005e-001;2.403634e+000;2.114228e+002
6.847006e+001;3.996230e+001;2.596005e-001;2.368762e+000;2.113880e+002
6.856006e+001;3.880277e+001;2.548005e-001;2.323555e+000;2.113428e+002
6.864006e+001;3.764323e+001;2.506005e-001;2.283826e+000;2.113030e+002
6.873006e+001;3.660991e+001;2.461005e-001;2.238537e+000;2.112577e+002
6.880006e+001;3.547404e+001;2.422005e-001;2.203748e+000;2.112229e+002
6.888006e+001;3.428296e+001;2.380005e-001;2.163626e+000;2.111828e+002
6.891006e+001;3.317865e+001;2.365005e-001;2.148639e+000;2.111678e+002
6.896006e+001;3.217688e+001;2.341005e-001;2.123648e+000;2.111428e+002
6.902006e+001;3.113566e+001;2.308005e-001;2.093820e+000;2.111130e+002
6.909006e+001;3.003135e+001;2.275005e-001;2.058804e+000;2.110780e+002
6.917006e+001;2.892703e+001;2.233005e-001;2.018847e+000;2.110380e+002
6.922006e+001;2.790160e+001;2.206005e-001;1.993650e+000;2.110128e+002
6.928006e+001;2.686039e+001;2.176005e-001;1.963533e+000;2.109827e+002
6.937006e+001;2.578762e+001;2.128005e-001;1.918884e+000;2.109381e+002
6.944006e+001;2.467542e+001;2.092005e-001;1.883640e+000;2.109028e+002
6.951006e+001;2.364210e+001;2.056005e-001;1.848810e+000;2.108680e+002
6.958006e+001;2.262455e+001;2.020005e-001;1.813587e+000;2.108328e+002
6.964006e+001;2.162278e+001;1.987005e-001;1.783718e+000;2.108029e+002
6.970006e+001;2.057368e+001;1.957005e-001;1.753828e+000;2.107730e+002
6.976006e+001;1.984010e+001;1.924005e-001;1.723731e+000;2.107429e+002
6.979006e+001;1.984799e+001;1.909005e-001;1.708662e+000;2.107279e+002
6.980006e+001;1.995842e+001;1.903005e-001;1.704507e+000;2.107237e+002
